x_m,y_m,speed_kmh,time_s
289.8008915809202,-1003.6687441923938,273.428854518092,63.10659680838742
286.23367872370574,-1007.1893202807938,274.42553915026275,63.172517306099735
282.8804447995221,-1010.9059886952513,275.39387893631573,63.23816890624363
279.457735011283,-1014.5026080792466,276.33477280486983,63.30355092336903
276.1177300746806,-1018.158834563134,277.2492506705398,63.36867431910809
272.894066464295,-1021.9077469907137,278.1383802262796,63.4335562232209
269.7751062584171,-1025.7354962509517,279.0031395943989,63.49821097247504
266.7818479001525,-1029.6561245663447,279.84442231405393,63.56264993386454
264.0224992714016,-1033.7428865408901,280.6630480847221,63.6268817977571
261.4239846102857,-1037.9250169180095,281.4597725711819,63.690912880677566
258.965806256682,-1042.1801633058565,282.2352954365151,63.75474736293316
256.59179571180016,-1046.46879173868,282.99026828509466,63.81838758482511
254.3446251352233,-1050.8154385901798,283.7253009235143,63.881834267908246
252.25242115041038,-1055.2303226053257,284.44096738862595,63.94508677082286
250.4142223575143,-1059.7573749528617,285.1378471275065,64.00814658608988
248.4511273845785,-1064.222118751321,285.8168673673273,64.07104928118277
246.00246751570455,-1068.5013965461264,286.47900990586214,64.13384061738296
244.16400142934717,-1073.0664690750968,287.12503340597414,64.1965504852316
242.40516418046593,-1077.6813107183154,287.7555143648987,64.25919478064137
240.711639563894,-1082.3388926989103,288.37088721567034,64.32177762022243
239.0691120842152,-1087.0321631421186,288.9714796410701,64.38429350565741
237.46314810948596,-1091.7540269523147,289.5575444761593,64.44672953854749
235.87920698221515,-1096.497367510477,290.12928649255144,64.50906747475585
234.30263285158878,-1101.2550543344416,290.6868859332162,64.57128576909011
232.71869517025317,-1106.019852412273,291.23051909934134,64.63336161480993
231.11383543474025,-1110.781743623018,291.76037956560185,64.69527336765957
229.48378558816052,-1115.5316050007532,292.27680936226005,64.75701647049578
227.8326218439124,-1120.2676124163754,292.78028137662943,64.81860335915636
226.1638094963318,-1124.991445964824,293.2712480728171,64.88004645610286
224.4807472594048,-1129.7049605340324,293.7501370595214,64.94135747995635
222.78683125799722,-1134.4100071896785,294.21735260887385,65.00254744659472
221.08544743014136,-1139.108437780545,294.67327871644267,65.0636268893773
219.3799784821958,-1143.8021048958678,295.11828088402956,65.1246059462405
217.67379933228185,-1148.492857259791,295.55270757809313,65.18549442261171
215.97027801850652,-1153.1825432623193,295.9768924077892,65.24630197436188
214.27274725167135,-1157.873095007622,296.3911555444606,65.30703821181913
212.5839510001211,-1162.5673093039893,296.79580113395986,65.36771222246499
